100646530       1521223032122111421111923912     2421221     42422  03  0312 24220064611131213111111 11123433112112111 33111211121114122        1211314122412212300646067384000737 001000903031  04132       057000782440558254  00   35031252 1
100647818       1321322562223122309222122324     4444411     41412  04  0423344220064793222122442122222223121321322111 33222121133121324        44323442114115 2300647067423134937 001000904042  29232       037000498440538224       44531252 1
100648850       1321325252113122252222132222     4314112     11123  06  062124322006482322212244222212222112122222912 211222321133122121        4132111211112433300648067854125034 001000906062  01112       091000432331038322  00   54931252 1
100649248       132132941212319190121212321                                    220064995223212222111 11312129131112111 3122221112312322           1122 91  2 6  300649068423194831 0010009    2  09232       125000820222338331       32911232 3
100650864       152132197212311125111123131224342     2324433     04  04  12 24220065011123313111111 11313339112122221 33122111131113323        42112121144132 3300650068442160221 001000904042  04112       045000419334138321       44931252 3
100651304       131031018112312217122213322234444     1143414     01  01  21334220065122222122333221 2232212312332121 211222122113194324        44221542134111 4300651068682195822 00100090101   03222       019000976314958351       26841212 1
100652304       122131525211311153111222111144141     2132424     04  04  12 44220065291221219121111 1122313313211212 113222212131114121        41113231124122 4300652068812195822 001000904042  01222       061000987314958351       44221252 2
100653865       1422325101113122132222142123     3444412     33413  08  082133422006531512212244422212221312122122121 211222121133111224        44223132134111 3300653068934160239 001000908082  03132       089001907334358351       21911212 2
100654937       131132216291312130221113323                                    220065494222222123111 22223491321311212 1122232221312411           3234 21  2 6  300654069094195738 0010009    2  07132       023000392223628311       43122212 3
100655352       1521322562213111241111223213     4444412     14444  05  9933144220065591213111222111 11123119191112121 39999321241111214        44222111144142 4300655069113195533 001000905991  05232       101000982331038331       26431222 1
100656757       112232951212312251222293222244344     1244441     99  99  29144220065692223222333222221323121921221992 11222211131111123        4422314214414121300656069182195729 001000199991  04222       550000478334738331  00   45532232 2
100657865       162131416112311199222112223344444     2244444     99  03  21 44120065711223322343222121322231231212122 11122122111111124        44112149144146 4300657069262174221 001000199031  02112       009001235334338331       15331212 1
100658845       1210317121113119531191211212     4134421     44413  01  0119 41220065815199991911191 91999499119119199 99199911999294293        44119941144112 3300658069293161538 00100090101   19132       027000551113358341       43821292 3
100659513       162131264212311117111122121141342     2243232     01  01  33 41220065911133212122111 21313123132112221 31222212221123123        42112241332132 2300659069301161213 001000901012  02132       061001462223628311       34221252 1
100660734       152132242221312253992112222345443     9144434     98  99  21 45220066021222122333222222322123233321292 31122321139112124        43222242144131 4300660069371200011 001000998992  14232       163000886222338321       25131232 1
100661313       1210315212123122532221133122     3112311     43211  01  0121331220066115122122232222222323123333321122 33222211113123121        23221142132111 1300661069384161839 001000901012  13232       163000238222338321       55731232 2
